code,okres_name,obec_name
CZ0643,Brno-venkov,Zhoř
CZ0643,Brno-venkov,Babice nad Svitavou
CZ0643,Brno-venkov,Babice u Rosic
CZ0643,Brno-venkov,Bílovice nad Svitavou
CZ0643,Brno-venkov,Biskoupky
CZ0643,Brno-venkov,Blažovice
CZ0643,Brno-venkov,Blučina
CZ0643,Brno-venkov,Braníškov
CZ0643,Brno-venkov,Bratčice
CZ0643,Brno-venkov,Březina
CZ0643,Brno-venkov,Čebín
CZ0643,Brno-venkov,Česká
CZ0643,Brno-venkov,Čučice
CZ0643,Brno-venkov,Deblín
CZ0643,Brno-venkov,Dolní Kounice
CZ0643,Brno-venkov,Domašov
CZ0643,Brno-venkov,Drásov
CZ0643,Brno-venkov,Hajany
CZ0643,Brno-venkov,Heroltice
CZ0643,Brno-venkov,Hlína
CZ0643,Brno-venkov,Holasice
CZ0643,Brno-venkov,Hostěnice
CZ0643,Brno-venkov,Hradčany
CZ0643,Brno-venkov,Hrušovany u Brna
CZ0643,Brno-venkov,Hvozdec
CZ0643,Brno-venkov,Chudčice
CZ0643,Brno-venkov,Ivančice
CZ0643,Brno-venkov,Javůrek
CZ0643,Brno-venkov,Jinačovice
CZ0643,Brno-venkov,Jiříkovice
CZ0643,Brno-venkov,Kanice
CZ0643,Brno-venkov,Ketkovice
CZ0643,Brno-venkov,Kobylnice
CZ0643,Brno-venkov,Kovalovice
CZ0643,Brno-venkov,Kratochvilka
CZ0643,Brno-venkov,Kupařovice
CZ0643,Brno-venkov,Kuřim
CZ0643,Brno-venkov,Lažánky
CZ0643,Brno-venkov,Ledce
CZ0643,Brno-venkov,Lelekovice
CZ0643,Brno-venkov,Lesní Hluboké
CZ0643,Brno-venkov,Litostrov
CZ0643,Brno-venkov,Lomnička
CZ0643,Brno-venkov,Lukovany
CZ0643,Brno-venkov,Malešovice
CZ0643,Brno-venkov,Malhostovice
CZ0643,Brno-venkov,Maršov
CZ0643,Brno-venkov,Medlov
CZ0643,Brno-venkov,Mělčany
CZ0643,Brno-venkov,Měnín
CZ0643,Brno-venkov,Modřice
CZ0643,Brno-venkov,Mokrá-Horákov
CZ0643,Brno-venkov,Moravany
CZ0643,Brno-venkov,Moravské Bránice
CZ0643,Brno-venkov,Moravské Knínice
CZ0643,Brno-venkov,Moutnice
CZ0643,Brno-venkov,Nebovidy
CZ0643,Brno-venkov,Nelepeč-Žernůvka
CZ0643,Brno-venkov,Němčičky
CZ0643,Brno-venkov,Neslovice
CZ0643,Brno-venkov,Nesvačilka
CZ0643,Brno-venkov,Nová Ves
CZ0643,Brno-venkov,Nové Bránice
CZ0643,Brno-venkov,Odrovice
CZ0643,Brno-venkov,Ochoz u Brna
CZ0643,Brno-venkov,Omice
CZ0643,Brno-venkov,Opatovice
CZ0643,Brno-venkov,Ořechov
CZ0643,Brno-venkov,Oslavany
CZ0643,Brno-venkov,Ostopovice
CZ0643,Brno-venkov,Ostrovačice
CZ0643,Brno-venkov,Podolí
CZ0643,Brno-venkov,Popovice
CZ0643,Brno-venkov,Popůvky
CZ0643,Brno-venkov,Pozořice
CZ0643,Brno-venkov,Prace
CZ0643,Brno-venkov,Pravlov
CZ0643,Brno-venkov,Prštice
CZ0643,Brno-venkov,Příbram na Moravě
CZ0643,Brno-venkov,Přibyslavice
CZ0643,Brno-venkov,Přísnotice
CZ0643,Brno-venkov,Radostice
CZ0643,Brno-venkov,Rajhrad
CZ0643,Brno-venkov,Rajhradice
CZ0643,Brno-venkov,Rebešovice
CZ0643,Brno-venkov,Rosice
CZ0643,Brno-venkov,Rozdrojovice
CZ0643,Brno-venkov,Rudka
CZ0643,Brno-venkov,Řícmanice
CZ0643,Brno-venkov,Říčany
CZ0643,Brno-venkov,Sentice
CZ0643,Brno-venkov,Silůvky
CZ0643,Brno-venkov,Sivice
CZ0643,Brno-venkov,Sobotovice
CZ0643,Brno-venkov,Sokolnice
CZ0643,Brno-venkov,Stanoviště
CZ0643,Brno-venkov,Střelice
CZ0643,Brno-venkov,Svatoslav
CZ0643,Brno-venkov,Syrovice
CZ0643,Brno-venkov,Šerkovice
CZ0643,Brno-venkov,Šlapanice
CZ0643,Brno-venkov,Štěpánovice
CZ0643,Brno-venkov,Telnice
CZ0643,Brno-venkov,Tetčice
CZ0643,Brno-venkov,Těšany
CZ0643,Brno-venkov,Tišnov
CZ0643,Brno-venkov,Trboušany
CZ0643,Brno-venkov,Troubsko
CZ0643,Brno-venkov,Tvarožná
CZ0643,Brno-venkov,Újezd u Brna
CZ0643,Brno-venkov,Újezd u Rosic
CZ0643,Brno-venkov,Unkovice
CZ0643,Brno-venkov,Úsuší
CZ0643,Brno-venkov,Velatice
CZ0643,Brno-venkov,Veverská Bítýška
CZ0643,Brno-venkov,Veverské Knínice
CZ0643,Brno-venkov,Viničné Šumice
CZ0643,Brno-venkov,Vohančice
CZ0643,Brno-venkov,Vojkovice
CZ0643,Brno-venkov,Vranov
CZ0643,Brno-venkov,Všechovice
CZ0643,Brno-venkov,Vysoké Popovice
CZ0643,Brno-venkov,Zakřany
CZ0643,Brno-venkov,Zálesná Zhoř
CZ0643,Brno-venkov,Zastávka
CZ0643,Brno-venkov,Zbraslav
CZ0643,Brno-venkov,Zbýšov
CZ0643,Brno-venkov,Žabčice
CZ0643,Brno-venkov,Žatčany
CZ0643,Brno-venkov,Želešice
CZ0643,Brno-venkov,Železné
CZ0643,Brno-venkov,Židlochovice
CZ0643,Brno-venkov,Ivaň
CZ0643,Brno-venkov,Nosislav
CZ0643,Brno-venkov,Pasohlávky
CZ0643,Brno-venkov,Pohořelice
CZ0643,Brno-venkov,Přibice
CZ0643,Brno-venkov,Vlasatice
CZ0643,Brno-venkov,Vranovice
CZ0643,Brno-venkov,Katov
CZ0643,Brno-venkov,Senorady
CZ0643,Brno-venkov,Branišovice
CZ0643,Brno-venkov,Loděnice
CZ0643,Brno-venkov,Šumice
CZ0643,Brno-venkov,Troskotovice
CZ0643,Brno-venkov,Borač
CZ0643,Brno-venkov,Borovník
CZ0643,Brno-venkov,Černvír
CZ0643,Brno-venkov,Dolní Loučky
CZ0643,Brno-venkov,Doubravník
CZ0643,Brno-venkov,Drahonín
CZ0643,Brno-venkov,Horní Loučky
CZ0643,Brno-venkov,Kaly
CZ0643,Brno-venkov,Křižínkov
CZ0643,Brno-venkov,Kuřimská Nová Ves
CZ0643,Brno-venkov,Kuřimské Jestřabí
CZ0643,Brno-venkov,Lubné
CZ0643,Brno-venkov,Nedvědice
CZ0643,Brno-venkov,Níhov
CZ0643,Brno-venkov,Olší
CZ0643,Brno-venkov,Pernštejnské Jestřabí
CZ0643,Brno-venkov,Rojetín
CZ0643,Brno-venkov,Řikonín
CZ0643,Brno-venkov,Tišnovská Nová Ves
CZ0643,Brno-venkov,Vratislávka
CZ0643,Brno-venkov,Žďárec
CZ0644,Břeclav,Kašnice
CZ0644,Břeclav,Kurdějov
CZ0644,Břeclav,Ladná
CZ0644,Břeclav,Břeclav
CZ0644,Břeclav,Bavory
CZ0644,Břeclav,Boleradice
CZ0644,Břeclav,Borkovany
CZ0644,Břeclav,Bořetice
CZ0644,Břeclav,Brod nad Dyjí
CZ0644,Břeclav,Brumovice
CZ0644,Břeclav,Březí
CZ0644,Břeclav,Bulhary
CZ0644,Břeclav,Diváky
CZ0644,Břeclav,Dobré Pole
CZ0644,Břeclav,Dolní Dunajovice
CZ0644,Břeclav,Dolní Věstonice
CZ0644,Břeclav,Drnholec
CZ0644,Břeclav,Hlohovec
CZ0644,Břeclav,Horní Bojanovice
CZ0644,Břeclav,Horní Věstonice
CZ0644,Břeclav,Hrušky
CZ0644,Břeclav,Hustopeče
CZ0644,Břeclav,Jevišovka
CZ0644,Břeclav,Klentnice
CZ0644,Břeclav,Klobouky u Brna
CZ0644,Břeclav,Kobylí
CZ0644,Břeclav,Kostice
CZ0644,Břeclav,Krumvíř
CZ0644,Břeclav,Křepice
CZ0644,Břeclav,Lanžhot
CZ0644,Břeclav,Lednice
CZ0644,Břeclav,Mikulov
CZ0644,Břeclav,Milovice
CZ0644,Břeclav,Moravská Nová Ves
CZ0644,Břeclav,Moravský Žižkov
CZ0644,Břeclav,Morkůvky
CZ0644,Břeclav,Němčičky
CZ0644,Břeclav,Nikolčice
CZ0644,Břeclav,Novosedly
CZ0644,Břeclav,Nový Přerov
CZ0644,Břeclav,Pavlov
CZ0644,Břeclav,Perná
CZ0644,Břeclav,Podivín
CZ0644,Břeclav,Popice
CZ0644,Břeclav,Pouzdřany
CZ0644,Břeclav,Přítluky
CZ0644,Břeclav,Rakvice
CZ0644,Břeclav,Sedlec
CZ0644,Břeclav,Starovice
CZ0644,Břeclav,Starovičky
CZ0644,Břeclav,Strachotín
CZ0644,Břeclav,Šakvice
CZ0644,Břeclav,Šitbořice
CZ0644,Břeclav,Tvrdonice
CZ0644,Břeclav,Týnec
CZ0644,Břeclav,Uherčice
CZ0644,Břeclav,Valtice
CZ0644,Břeclav,Velké Bílovice
CZ0644,Břeclav,Velké Hostěrádky
CZ0644,Břeclav,Velké Němčice
CZ0644,Břeclav,Velké Pavlovice
CZ0644,Břeclav,Vrbice
CZ0644,Břeclav,Zaječí
CZ0645,Hodonín,Hodonín
CZ0645,Hodonín,Archlebov
CZ0645,Hodonín,Blatnice pod Svatým Antonínkem
CZ0645,Hodonín,Blatnička
CZ0645,Hodonín,Bukovany
CZ0645,Hodonín,Bzenec
CZ0645,Hodonín,Čejč
CZ0645,Hodonín,Čejkovice
CZ0645,Hodonín,Čeložnice
CZ0645,Hodonín,Dambořice
CZ0645,Hodonín,Dolní Bojanovice
CZ0645,Hodonín,Domanín
CZ0645,Hodonín,Dražůvky
CZ0645,Hodonín,Dubňany
CZ0645,Hodonín,Hovorany
CZ0645,Hodonín,Hroznová Lhota
CZ0645,Hodonín,Hrubá Vrbka
CZ0645,Hodonín,Hýsly
CZ0645,Hodonín,Javorník
CZ0645,Hodonín,Ježov
CZ0645,Hodonín,Josefov
CZ0645,Hodonín,Karlín
CZ0645,Hodonín,Kelčany
CZ0645,Hodonín,Kněždub
CZ0645,Hodonín,Kostelec
CZ0645,Hodonín,Kozojídky
CZ0645,Hodonín,Kuželov
CZ0645,Hodonín,Kyjov
CZ0645,Hodonín,Labuty
CZ0645,Hodonín,Lipov
CZ0645,Hodonín,Louka
CZ0645,Hodonín,Lovčice
CZ0645,Hodonín,Lužice
CZ0645,Hodonín,Malá Vrbka
CZ0645,Hodonín,Mikulčice
CZ0645,Hodonín,Milotice
CZ0645,Hodonín,Moravany
CZ0645,Hodonín,Moravský Písek
CZ0645,Hodonín,Mutěnice
CZ0645,Hodonín,Násedlovice
CZ0645,Hodonín,Nechvalín
CZ0645,Hodonín,Nenkovice
CZ0645,Hodonín,Nová Lhota
CZ0645,Hodonín,Nový Poddvorov
CZ0645,Hodonín,Ostrovánky
CZ0645,Hodonín,Petrov
CZ0645,Hodonín,Prušánky
CZ0645,Hodonín,Radějov
CZ0645,Hodonín,Ratíškovice
CZ0645,Hodonín,Rohatec
CZ0645,Hodonín,Skalka
CZ0645,Hodonín,Skoronice
CZ0645,Hodonín,Sobůlky
CZ0645,Hodonín,Starý Poddvorov
CZ0645,Hodonín,Stavěšice
CZ0645,Hodonín,Strážnice
CZ0645,Hodonín,Strážovice
CZ0645,Hodonín,Sudoměřice
CZ0645,Hodonín,Suchov
CZ0645,Hodonín,Svatobořice-Mistřín
CZ0645,Hodonín,Syrovín
CZ0645,Hodonín,Šardice
CZ0645,Hodonín,Tasov
CZ0645,Hodonín,Těmice
CZ0645,Hodonín,Terezín
CZ0645,Hodonín,Tvarožná Lhota
CZ0645,Hodonín,Uhřice
CZ0645,Hodonín,Vacenovice
CZ0645,Hodonín,Velká nad Veličkou
CZ0645,Hodonín,Veselí nad Moravou
CZ0645,Hodonín,Věteřov
CZ0645,Hodonín,Vlkoš
CZ0645,Hodonín,Vnorovy
CZ0645,Hodonín,Vracov
CZ0645,Hodonín,Vřesovice
CZ0645,Hodonín,Žádovice
CZ0645,Hodonín,Žarošice
CZ0645,Hodonín,Ždánice
CZ0645,Hodonín,Želetice
CZ0645,Hodonín,Žeravice
CZ0645,Hodonín,Žeraviny
CZ0645,Hodonín,Mouchnice
CZ0646,Vyškov,Kozlany
CZ0646,Vyškov,Olšany
CZ0646,Vyškov,Medlovice
CZ0646,Vyškov,Podomí
CZ0646,Vyškov,Uhřice
CZ0646,Vyškov,Heršpice
CZ0646,Vyškov,Podbřežice
CZ0646,Vyškov,Holubice
CZ0646,Vyškov,Rybníček
CZ0646,Vyškov,Rostěnice-Zvonovice
CZ0646,Vyškov,Mouřínov
CZ0646,Vyškov,Vyškov
CZ0646,Vyškov,Bohaté Málkovice
CZ0646,Vyškov,Bohdalice-Pavlovice
CZ0646,Vyškov,Bošovice
CZ0646,Vyškov,Brankovice
CZ0646,Vyškov,Bučovice
CZ0646,Vyškov,Dětkovice
CZ0646,Vyškov,Dobročkovice
CZ0646,Vyškov,Dražovice
CZ0646,Vyškov,Drnovice
CZ0646,Vyškov,Drysice
CZ0646,Vyškov,Habrovany
CZ0646,Vyškov,Hlubočany
CZ0646,Vyškov,Hodějice
CZ0646,Vyškov,Hostěrádky-Rešov
CZ0646,Vyškov,Hoštice-Heroltice
CZ0646,Vyškov,Hrušky
CZ0646,Vyškov,Hvězdlice
CZ0646,Vyškov,Chvalkovice
CZ0646,Vyškov,Ivanovice na Hané
CZ0646,Vyškov,Ježkovice
CZ0646,Vyškov,Kobeřice u Brna
CZ0646,Vyškov,Kojátky
CZ0646,Vyškov,Komořany
CZ0646,Vyškov,Kožušice
CZ0646,Vyškov,Krásensko
CZ0646,Vyškov,Křenovice
CZ0646,Vyškov,Křižanovice
CZ0646,Vyškov,Křižanovice u Vyškova
CZ0646,Vyškov,Kučerov
CZ0646,Vyškov,Letonice
CZ0646,Vyškov,Lovčičky
CZ0646,Vyškov,Luleč
CZ0646,Vyškov,Lysovice
CZ0646,Vyškov,Malínky
CZ0646,Vyškov,Milešovice
CZ0646,Vyškov,Milonice
CZ0646,Vyškov,Moravské Málkovice
CZ0646,Vyškov,Němčany
CZ0646,Vyškov,Nemochovice
CZ0646,Vyškov,Nemojany
CZ0646,Vyškov,Nemotice
CZ0646,Vyškov,Nesovice
CZ0646,Vyškov,Nevojice
CZ0646,Vyškov,Nížkovice
CZ0646,Vyškov,Nové Sady
CZ0646,Vyškov,Orlovice
CZ0646,Vyškov,Otnice
CZ0646,Vyškov,Podivice
CZ0646,Vyškov,Prusy-Boškůvky
CZ0646,Vyškov,Pustiměř
CZ0646,Vyškov,Račice-Pístovice
CZ0646,Vyškov,Radslavice
CZ0646,Vyškov,Rašovice
CZ0646,Vyškov,Rousínov
CZ0646,Vyškov,Ruprechtov
CZ0646,Vyškov,Slavkov u Brna
CZ0646,Vyškov,Snovídky
CZ0646,Vyškov,Studnice
CZ0646,Vyškov,Šaratice
CZ0646,Vyškov,Švábenice
CZ0646,Vyškov,Topolany
CZ0646,Vyškov,Tučapy
CZ0646,Vyškov,Vážany
CZ0646,Vyškov,Vážany nad Litavou
CZ0646,Vyškov,Velešovice
CZ0646,Vyškov,Zbýšov
CZ0646,Vyškov,Zelená Hora
CZ0647,Znojmo,Velký Karlov
CZ0647,Znojmo,Dobšice
CZ0647,Znojmo,Vracovice
CZ0647,Znojmo,Plenkovice
CZ0647,Znojmo,Přeskače
CZ0647,Znojmo,Křídlůvky
CZ0647,Znojmo,Jiřice u Moravských Budějovic
CZ0647,Znojmo,Suchohrdly
CZ0647,Znojmo,Nový Šaldorf-Sedlešovice
CZ0647,Znojmo,Znojmo
CZ0647,Znojmo,Bantice
CZ0647,Znojmo,Běhařovice
CZ0647,Znojmo,Bezkov
CZ0647,Znojmo,Bítov
CZ0647,Znojmo,Blanné
CZ0647,Znojmo,Blížkovice
CZ0647,Znojmo,Bohutice
CZ0647,Znojmo,Bojanovice
CZ0647,Znojmo,Borotice
CZ0647,Znojmo,Boskovštejn
CZ0647,Znojmo,Božice
CZ0647,Znojmo,Břežany
CZ0647,Znojmo,Citonice
CZ0647,Znojmo,Ctidružice
CZ0647,Znojmo,Čejkovice
CZ0647,Znojmo,Čermákovice
CZ0647,Znojmo,Černín
CZ0647,Znojmo,Damnice
CZ0647,Znojmo,Dobelice
CZ0647,Znojmo,Dobřínsko
CZ0647,Znojmo,Dolenice
CZ0647,Znojmo,Dolní Dubňany
CZ0647,Znojmo,Dyjákovice
CZ0647,Znojmo,Dyjákovičky
CZ0647,Znojmo,Dyje
CZ0647,Znojmo,Džbánice
CZ0647,Znojmo,Grešlové Mýto
CZ0647,Znojmo,Havraníky
CZ0647,Znojmo,Hevlín
CZ0647,Znojmo,Hluboké Mašůvky
CZ0647,Znojmo,Hnanice
CZ0647,Znojmo,Hodonice
CZ0647,Znojmo,Horní Břečkov
CZ0647,Znojmo,Horní Dubňany
CZ0647,Znojmo,Horní Dunajovice
CZ0647,Znojmo,Horní Kounice
CZ0647,Znojmo,Hostěradice
CZ0647,Znojmo,Hostim
CZ0647,Znojmo,Hrabětice
CZ0647,Znojmo,Hrádek
CZ0647,Znojmo,Hrušovany nad Jevišovkou
CZ0647,Znojmo,Chvalatice
CZ0647,Znojmo,Chvalovice
CZ0647,Znojmo,Jamolice
CZ0647,Znojmo,Jaroslavice
CZ0647,Znojmo,Jevišovice
CZ0647,Znojmo,Jezeřany-Maršovice
CZ0647,Znojmo,Jiřice u Miroslavi
CZ0647,Znojmo,Kadov
CZ0647,Znojmo,Korolupy
CZ0647,Znojmo,Kravsko
CZ0647,Znojmo,Krhovice
CZ0647,Znojmo,Křepice
CZ0647,Znojmo,Kubšice
CZ0647,Znojmo,Kuchařovice
CZ0647,Znojmo,Kyjovice
CZ0647,Znojmo,Lančov
CZ0647,Znojmo,Lechovice
CZ0647,Znojmo,Lesná
CZ0647,Znojmo,Lesonice
CZ0647,Znojmo,Litobratřice
CZ0647,Znojmo,Lubnice
CZ0647,Znojmo,Lukov
CZ0647,Znojmo,Mackovice
CZ0647,Znojmo,Mašovice
CZ0647,Znojmo,Medlice
CZ0647,Znojmo,Mikulovice
CZ0647,Znojmo,Milíčovice
CZ0647,Znojmo,Miroslav
CZ0647,Znojmo,Miroslavské Knínice
CZ0647,Znojmo,Morašice
CZ0647,Znojmo,Moravský Krumlov
CZ0647,Znojmo,Našiměřice
CZ0647,Znojmo,Němčičky
CZ0647,Znojmo,Olbramkostel
CZ0647,Znojmo,Olbramovice
CZ0647,Znojmo,Oleksovice
CZ0647,Znojmo,Onšov
CZ0647,Znojmo,Oslnovice
CZ0647,Znojmo,Pavlice
CZ0647,Znojmo,Petrovice
CZ0647,Znojmo,Plaveč
CZ0647,Znojmo,Podhradí nad Dyjí
CZ0647,Znojmo,Podmolí
CZ0647,Znojmo,Podmyče
CZ0647,Znojmo,Práče
CZ0647,Znojmo,Pravice
CZ0647,Znojmo,Prokopov
CZ0647,Znojmo,Prosiměřice
CZ0647,Znojmo,Rešice
CZ0647,Znojmo,Rozkoš
CZ0647,Znojmo,Rudlice
CZ0647,Znojmo,Rybníky
CZ0647,Znojmo,Skalice
CZ0647,Znojmo,Slatina
CZ0647,Znojmo,Slup
CZ0647,Znojmo,Stálky
CZ0647,Znojmo,Starý Petřín
CZ0647,Znojmo,Stošíkovice na Louce
CZ0647,Znojmo,Strachotice
CZ0647,Znojmo,Střelice
CZ0647,Znojmo,Suchohrdly u Miroslavi
CZ0647,Znojmo,Šafov
CZ0647,Znojmo,Šanov
CZ0647,Znojmo,Šatov
CZ0647,Znojmo,Štítary
CZ0647,Znojmo,Šumná
CZ0647,Znojmo,Tasovice
CZ0647,Znojmo,Tavíkovice
CZ0647,Znojmo,Těšetice
CZ0647,Znojmo,Trnové Pole
CZ0647,Znojmo,Trstěnice
CZ0647,Znojmo,Tulešice
CZ0647,Znojmo,Tvořihráz
CZ0647,Znojmo,Uherčice
CZ0647,Znojmo,Újezd
CZ0647,Znojmo,Únanov
CZ0647,Znojmo,Valtrovice
CZ0647,Znojmo,Vedrovice
CZ0647,Znojmo,Vémyslice
CZ0647,Znojmo,Vevčice
CZ0647,Znojmo,Višňové
CZ0647,Znojmo,Vítonice
CZ0647,Znojmo,Vranov nad Dyjí
CZ0647,Znojmo,Vranovská Ves
CZ0647,Znojmo,Vratěnín
CZ0647,Znojmo,Vrbovec
CZ0647,Znojmo,Výrovice
CZ0647,Znojmo,Vysočany
CZ0647,Znojmo,Zálesí
CZ0647,Znojmo,Zblovice
CZ0647,Znojmo,Želetice
CZ0647,Znojmo,Žerotice
CZ0647,Znojmo,Žerůtky
CZ0711,Jeseník,Bělá pod Pradědem
CZ0711,Jeseník,Bernartice
CZ0711,Jeseník,Bílá Voda
CZ0711,Jeseník,Černá Voda
CZ0711,Jeseník,Javorník
CZ0711,Jeseník,Jeseník
CZ0711,Jeseník,Lipová-lázně
CZ0711,Jeseník,Mikulovice
CZ0711,Jeseník,Písečná
CZ0711,Jeseník,Stará Červená Voda
CZ0711,Jeseník,Supíkovice
CZ0711,Jeseník,Uhelná
CZ0711,Jeseník,Vápenná
CZ0711,Jeseník,Vidnava
CZ0711,Jeseník,Vlčice
CZ0711,Jeseník,Žulová
CZ0711,Jeseník,Hradec-Nová Ves
CZ0711,Jeseník,Velká Kraš
CZ0711,Jeseník,Skorošice
CZ0711,Jeseník,Kobylá nad Vidnavkou
CZ0711,Jeseník,Ostružná
CZ0711,Jeseník,Česká Ves
CZ0711,Jeseník,Velké Kunětice
CZ0711,Jeseník,Zlaté Hory
CZ0712,Olomouc,Kozlov
CZ0712,Olomouc,Město Libavá
CZ0712,Olomouc,Olomouc
CZ0712,Olomouc,Bělkovice-Lašťany
CZ0712,Olomouc,Bílá Lhota
CZ0712,Olomouc,Blatec
CZ0712,Olomouc,Bohuňovice
CZ0712,Olomouc,Bouzov
CZ0712,Olomouc,Bystročice
CZ0712,Olomouc,Dlouhá Loučka
CZ0712,Olomouc,Dolany
CZ0712,Olomouc,Drahanovice
CZ0712,Olomouc,Dub nad Moravou
CZ0712,Olomouc,Grygov
CZ0712,Olomouc,Hlubočky
CZ0712,Olomouc,Hněvotín
CZ0712,Olomouc,Hnojice
CZ0712,Olomouc,Horka nad Moravou
CZ0712,Olomouc,Cholina
CZ0712,Olomouc,Jívová
CZ0712,Olomouc,Kožušany-Tážaly
CZ0712,Olomouc,Litovel
CZ0712,Olomouc,Luká
CZ0712,Olomouc,Lutín
CZ0712,Olomouc,Majetín
CZ0712,Olomouc,Mladeč
CZ0712,Olomouc,Náklo
CZ0712,Olomouc,Náměšť na Hané
CZ0712,Olomouc,Paseka
CZ0712,Olomouc,Příkazy
CZ0712,Olomouc,Senice na Hané
CZ0712,Olomouc,Slatinice
CZ0712,Olomouc,Štěpánov
CZ0712,Olomouc,Šternberk
CZ0712,Olomouc,Šumvald
CZ0712,Olomouc,Těšetice
CZ0712,Olomouc,Troubelice
CZ0712,Olomouc,Tršice
CZ0712,Olomouc,Újezd
CZ0712,Olomouc,Uničov
CZ0712,Olomouc,Velká Bystřice
CZ0712,Olomouc,Velký Týnec
CZ0712,Olomouc,Velký Újezd
CZ0712,Olomouc,Žerotín
CZ0712,Olomouc,Lipinka
CZ0712,Olomouc,Domašov nad Bystřicí
CZ0712,Olomouc,Hraničné Petrovice
CZ0712,Olomouc,Střeň
CZ0712,Olomouc,Bystrovany
CZ0712,Olomouc,Samotišky
CZ0712,Olomouc,Mutkov
CZ0712,Olomouc,Komárov
CZ0712,Olomouc,Štarnov
CZ0712,Olomouc,Hlušovice
CZ0712,Olomouc,Loučka
CZ0712,Olomouc,Bílsko
CZ0712,Olomouc,Dubčany
CZ0712,Olomouc,Tovéř
CZ0712,Olomouc,Věrovany
CZ0712,Olomouc,Skrbeň
CZ0712,Olomouc,Pňovice
CZ0712,Olomouc,Haňovice
CZ0712,Olomouc,Červenka
CZ0712,Olomouc,Slavětín
CZ0712,Olomouc,Luběnice
CZ0712,Olomouc,Loučany
CZ0712,Olomouc,Olbramice
CZ0712,Olomouc,Senička
CZ0712,Olomouc,Lipina
CZ0712,Olomouc,Domašov u Šternberka
CZ0712,Olomouc,Hlásnice
CZ0712,Olomouc,Mladějovice
CZ0712,Olomouc,Babice
CZ0712,Olomouc,Ústín
CZ0712,Olomouc,Medlov
CZ0712,Olomouc,Nová Hradečná
CZ0712,Olomouc,Želechovice
CZ0712,Olomouc,Bukovany
CZ0712,Olomouc,Přáslavice
CZ0712,Olomouc,Svésedlice
CZ0712,Olomouc,Krčmaň
CZ0712,Olomouc,Daskabát
CZ0712,Olomouc,Řídeč
CZ0712,Olomouc,Křelov-Břuchotín
CZ0712,Olomouc,Mrsklesy
CZ0712,Olomouc,Doloplazy
CZ0712,Olomouc,Charváty
CZ0712,Olomouc,Měrotín
CZ0712,Olomouc,Vilémov
CZ0712,Olomouc,Liboš
CZ0712,Olomouc,Strukov
CZ0712,Olomouc,Suchonice
CZ0712,Olomouc,Horní Loděnice
CZ0712,Olomouc,Lužice
CZ0712,Olomouc,Huzová
CZ0712,Olomouc,Moravský Beroun
CZ0712,Olomouc,Norberčany
CZ0713,Prostějov,Alojzov
CZ0713,Prostějov,Seloutky
CZ0713,Prostějov,Hruška
CZ0713,Prostějov,Vincencov
CZ0713,Prostějov,Hačky
CZ0713,Prostějov,Polomí
CZ0713,Prostějov,Pavlovice u Kojetína
CZ0713,Prostějov,Držovice
CZ0713,Prostějov,Prostějov
CZ0713,Prostějov,Bedihošť
CZ0713,Prostějov,Bílovice-Lutotín
CZ0713,Prostějov,Biskupice
CZ0713,Prostějov,Bohuslavice
CZ0713,Prostějov,Bousín
CZ0713,Prostějov,Brodek u Konice
CZ0713,Prostějov,Brodek u Prostějova
CZ0713,Prostějov,Březsko
CZ0713,Prostějov,Budětsko
CZ0713,Prostějov,Buková
CZ0713,Prostějov,Čehovice
CZ0713,Prostějov,Čechy pod Kosířem
CZ0713,Prostějov,Čelčice
CZ0713,Prostějov,Čelechovice na Hané
CZ0713,Prostějov,Dětkovice
CZ0713,Prostějov,Dobrochov
CZ0713,Prostějov,Dobromilice
CZ0713,Prostějov,Doloplazy
CZ0713,Prostějov,Drahany
CZ0713,Prostějov,Dřevnovice
CZ0713,Prostějov,Dzbel
CZ0713,Prostějov,Hluchov
CZ0713,Prostějov,Horní Štěpánov
CZ0713,Prostějov,Hradčany-Kobeřice
CZ0713,Prostějov,Hrdibořice
CZ0713,Prostějov,Hrubčice
CZ0713,Prostějov,Hvozd
CZ0713,Prostějov,Ivaň
CZ0713,Prostějov,Jesenec
CZ0713,Prostějov,Kladky
CZ0713,Prostějov,Klenovice na Hané
CZ0713,Prostějov,Klopotovice
CZ0713,Prostějov,Konice
CZ0713,Prostějov,Kostelec na Hané
CZ0713,Prostějov,Koválovice-Osíčany
CZ0713,Prostějov,Kralice na Hané
CZ0713,Prostějov,Krumsín
CZ0713,Prostějov,Laškov
CZ0713,Prostějov,Lešany
CZ0713,Prostějov,Lipová
CZ0713,Prostějov,Ludmírov
CZ0713,Prostějov,Malé Hradisko
CZ0713,Prostějov,Mořice
CZ0713,Prostějov,Mostkovice
CZ0713,Prostějov,Myslejovice
CZ0713,Prostějov,Němčice nad Hanou
CZ0713,Prostějov,Nezamyslice
CZ0713,Prostějov,Niva
CZ0713,Prostějov,Obědkovice
CZ0713,Prostějov,Ohrozim
CZ0713,Prostějov,Ochoz
CZ0713,Prostějov,Olšany u Prostějova
CZ0713,Prostějov,Ondratice
CZ0713,Prostějov,Otaslavice
CZ0713,Prostějov,Otinoves
CZ0713,Prostějov,Pěnčín
CZ0713,Prostějov,Pivín
CZ0713,Prostějov,Plumlov
CZ0713,Prostějov,Prostějovičky
CZ0713,Prostějov,Protivanov
